LTER_site,local_site,location,project_site,date,rock_total,rock1v,rock2v,rock3v,rock4v,rock5v,microscope,magnification,individual_number,order,family,genus ,size,notes 
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,160,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,161,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,162,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,163,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,164,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,165,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,166,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,167,diptera,chironomidae,NaN,1,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,168,diptera,chironomidae,NaN,1,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,169,diptera,chironomidae,NaN,1,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,170,diptera,chironomidae,NaN,1,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,171,diptera,chironomidae,NaN,1,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,172,diptera,chironomidae,NaN,1,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,173,diptera,chironomidae,NaN,1,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,174,diptera,chironomidae,NaN,1,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,175,diptera,chironomidae,NaN,1,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,176,diptera,chironomidae,NaN,1,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,177,diptera,chironomidae,NaN,1,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,178,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,179,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,180,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,181,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,182,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,183,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,184,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,185,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,186,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,187,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,188,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,189,diptera,chironomidae,NaN,4,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,190,diptera,chironomidae,NaN,4,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,191,diptera,chironomidae,NaN,4,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,192,diptera,chironomidae,NaN,4,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,193,diptera,chironomidae,NaN,4,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,194,diptera,chironomidae,NaN,4,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,195,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,196,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,197,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,198,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,199,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,200,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,201,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,202,diptera,chironomidae,NaN,4,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,203,diptera,chironomidae,NaN,4,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,204,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,205,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,206,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,207,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,208,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,209,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,210,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,211,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,212,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,213,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,214,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,215,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,216,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,217,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,218,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,219,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,220,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,221,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,222,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,223,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,224,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,225,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,226,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,227,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,228,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,229,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,230,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,231,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,232,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,233,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,234,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,235,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,236,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,237,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,238,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,239,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,240,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,241,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,242,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,243,diptera,chironomidae,NaN,4,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,244,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,245,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,246,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,247,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,248,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,249,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,250,diptera,chironomidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,251,diptera,chironomidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,1,plecoptera,perlodidae,NaN,6,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,2,plecoptera,perlodidae,NaN,2,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,3,plecoptera,perlodidae,NaN,3,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,4,plecoptera,perlodidae,NaN,5,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,1,ephemerop,baetidae ,NaN,12,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,2,ephemerop,baetidae ,NaN,11,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,3,ephemerop,baetidae ,NaN,10,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,4,ephemerop,baetidae ,NaN,8,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,5,ephemerop,baetidae ,NaN,8,
NWT,ALB ,INLET,ALB_5IN,2018-08-02,5,3.5,3.3,0.4,0.5,0.5,SZ51,0.8,6,ephemerop,baetidae ,NaN,9,
NWT,GL4,LAKE,Gl4_1E,2018-08-07,5,2,2,2.2,3,2.7,SZ51,0.8,1,trichop,apataniidae,apatania,4,
NWT,GL4,LAKE,Gl4_1E,2018-08-07,5,2,2,2.2,3,2.7,SZ51,0.8,2,trichop,apataniidae,apatania,3,
NWT,GL4,LAKE,Gl4_1E,2018-08-07,5,2,2,2.2,3,2.7,SZ51,0.8,3,trichop,apataniidae,apatania,4,
NWT,GL4,LAKE,Gl4_1E,2018-08-07,5,2,2,2.2,3,2.7,SZ51,0.8,4,trichop,apataniidae,apatania,2,
NWT,GL4,LAKE,Gl4_1E,2018-08-07,5,2,2,2.2,3,2.7,SZ51,0.8,5,trichop,apataniidae,apatania,3,
NWT,GL4,LAKE,Gl4_1E,2018-08-07,5,2,2,2.2,3,2.7,SZ51,0.8,6,trichop,apataniidae,apatania,3,
NWT,GL4,LAKE,Gl4_1E,2018-08-07,5,2,2,2.2,3,2.7,SZ51,0.8,7,trichop,apataniidae,apatania,3,
NWT,GL4,LAKE,Gl4_1E,2018-08-07,5,2,2,2.2,3,2.7,SZ51,0.8,1,diptera,chironomidae,NaN,2,
NWT,GL4,LAKE,Gl4_1E,2018-08-07,5,2,2,2.2,3,2.7,SZ51,0.8,1,rhynchobdellida,glossiphoniidae,NaN,3,
NWT,GL4,LAKE,Gl4_1E,2018-08-07,5,2,2,2.2,3,2.7,SZ51,0.8,1,ephemerop,ameletidae,ameletus,6,
NWT,GL4,LAKE,Gl4_2E,2018-08-07,5,2,1.5,1.9,1.5,2.2,SZ51,0.8,1,ephemerop,ameletidae,ameletus,12,
NWT,GL4,LAKE,Gl4_2E,2018-08-07,5,2,1.5,1.9,1.5,2.2,SZ51,0.8,1,trichop,apataniidae,apatania,8,
NWT,GL4,LAKE,Gl4_2E,2018-08-07,5,2,1.5,1.9,1.5,2.2,SZ51,0.8,2,trichop,apataniidae,apatania,3,
NWT,GL4,LAKE,Gl4_2E,2018-08-07,5,2,1.5,1.9,1.5,2.2,SZ51,0.8,3,trichop,apataniidae,apatania,3,
NWT,GL4,LAKE,Gl4_2E,2018-08-07,5,2,1.5,1.9,1.5,2.2,SZ51,0.8,4,trichop,apataniidae,apatania,2.5,
NWT,GL4,LAKE,Gl4_2E,2018-08-07,5,2,1.5,1.9,1.5,2.2,SZ51,0.8,5,trichop,apataniidae,apatania,12,
NWT,GL4,LAKE,Gl4_2E,2018-08-07,5,2,1.5,1.9,1.5,2.2,SZ51,0.8,6,trichop,apataniidae,apatania,3,
NWT,GL4,LAKE,Gl4_2E,2018-08-07,5,2,1.5,1.9,1.5,2.2,SZ51,0.8,7,trichop,apataniidae,apatania,3,
NWT,GL4,LAKE,Gl4_2E,2018-08-07,5,2,1.5,1.9,1.5,2.2,SZ51,0.8,8,trichop,apataniidae,apatania,3,
NWT,GL4,LAKE,Gl4_2E,2018-08-07,5,2,1.5,1.9,1.5,2.2,SZ51,0.8,9,trichop,apataniidae,apatania,3.5,
NWT,GL4,LAKE,Gl4_2E,2018-08-07,5,2,1.5,1.9,1.5,2.2,SZ51,0.8,10,trichop,apataniidae,apatania,2.5,
NWT,GL4,LAKE,Gl4_2E,2018-08-07,5,2,1.5,1.9,1.5,2.2,SZ51,0.8,11,trichop,apataniidae,apatania,2,
NWT,GL4,LAKE,Gl4_2E,2018-08-07,5,2,1.5,1.9,1.5,2.2,SZ51,0.8,12,trichop,apataniidae,apatania,3,
NWT,GL4,LAKE,Gl4_2E,2018-08-07,5,2,1.5,1.9,1.5,2.2,SZ51,0.8,13,trichop,apataniidae,apatania,3,
NWT,GL4,LAKE,Gl4_2E,2018-08-07,5,2,1.5,1.9,1.5,2.2,SZ51,0.8,14,trichop,apataniidae,apatania,14,
NWT,GL4,LAKE,Gl4_2E,2018-08-07,5,2,1.5,1.9,1.5,2.2,SZ51,0.8,15,trichop,apataniidae,apatania,2,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,1,diptera,chironomidae,NaN,7,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,2,diptera,chironomidae,NaN,6,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,3,diptera,chironomidae,NaN,3,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,4,diptera,chironomidae,NaN,4,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,5,diptera,chironomidae,NaN,4,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,6,diptera,chironomidae,NaN,3,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,7,diptera,chironomidae,NaN,5,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,8,diptera,chironomidae,NaN,6,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,9,diptera,chironomidae,NaN,3,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,10,diptera,chironomidae,NaN,4,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,11,diptera,chironomidae,NaN,5,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,12,diptera,chironomidae,NaN,5,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,13,diptera,chironomidae,NaN,6,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,14,diptera,chironomidae,NaN,6,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,15,diptera,chironomidae,NaN,1,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,16,diptera,chironomidae,NaN,6,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,17,diptera,chironomidae,NaN,6,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,18,diptera,chironomidae,NaN,6,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,19,diptera,chironomidae,NaN,7,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,20,diptera,chironomidae,NaN,5,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,21,diptera,chironomidae,NaN,3,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,22,diptera,chironomidae,NaN,4,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,23,diptera,chironomidae,NaN,4,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,24,diptera,chironomidae,NaN,4,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,25,diptera,chironomidae,NaN,1,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,26,diptera,chironomidae,NaN,3,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,27,diptera,chironomidae,NaN,7,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,28,diptera,chironomidae,NaN,6,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,29,diptera,chironomidae,NaN,7,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,30,diptera,chironomidae,NaN,2,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,31,diptera,chironomidae,NaN,4,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,32,diptera,chironomidae,NaN,4,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,33,diptera,chironomidae,NaN,4,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,34,diptera,chironomidae,NaN,4,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,35,diptera,chironomidae,NaN,5,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,36,diptera,chironomidae,NaN,3,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,37,diptera,chironomidae,NaN,6,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,38,diptera,chironomidae,NaN,6,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,39,diptera,chironomidae,NaN,3,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,40,diptera,chironomidae,NaN,3,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,41,diptera,chironomidae,NaN,5,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,42,diptera,chironomidae,NaN,5,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,43,diptera,chironomidae,NaN,4,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,44,diptera,chironomidae,NaN,4,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,45,diptera,chironomidae,NaN,4,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,46,diptera,chironomidae,NaN,4,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,47,diptera,chironomidae,NaN,6,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,48,diptera,chironomidae,NaN,6,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,49,diptera,chironomidae,NaN,6,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,50,diptera,chironomidae,NaN,4,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,51,diptera,chironomidae,NaN,7,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,52,diptera,chironomidae,NaN,3,
NWT,GL4,INLET,Gl4_3IN,2018-08-07,5,2,1.8,2,1.8,1.7,SZ51,0.8,53,diptera,chironomidae,NaN,3,
